sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,githubCalibrationFile,vendorCalibrationFile
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2015-07-07 16:12:00,2016-07-17T00:00:00,ATAPL-58324-00008,"['1361']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00008__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00008__20150519.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2016-07-18 00:19:00,2017-07-28T03:00:00,ATAPL-58324-00005,"['1273']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00005__20160718.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00005__20131211.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2017-08-04 19:30:00,2018-06-24T02:00:00,ATAPL-58324-00008,"['1361']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00008__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00008__20150519.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2018-06-24 02:00:00,2019-06-14T05:26:00,ATAPL-58324-00005,"['1273']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00005__20160718.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00005__20171114.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2019-06-14 22:48:00,2020-08-02T19:41:01,ATAPL-58324-00007,"['1292']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00007__20160714.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00007__20171114.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2020-08-03 15:17:57,2021-08-04T20:20:00,ATAPL-58324-00008,"['1361']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00008__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00008__20180927.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2021-08-24 16:56:08,2022-09-02T20:45:00,ATAPL-58324-00007,"['1292']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00007__20160714.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00007__20200120.pdf
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2022-09-15 15:32:00,nan,ATAPL-58324-00008,"['1361']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00008__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00008__20180927.pdf
HYDBBA,RS01SLBS-LJ01A-09-HYDBBA102,2014-08-04 04:11:55,2015-07-05T00:00:00,ATAPL-58324-00006,"['1291']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00006__20140804.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00006__20140520.pdf
HYDBBA,RS01SLBS-LJ01A-09-HYDBBA102,2015-07-06 22:32:58,2016-07-16T00:00:00,ATAPL-58324-00010,"['1363']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00010__20150706.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00010__20150513.pdf
HYDBBA,RS01SLBS-LJ01A-09-HYDBBA102,2016-07-17 02:10:00,2017-07-29T04:00:00,ATAPL-58324-00006,"['1291']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00006__20160717.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00006__20140520.pdf
HYDBBA,RS01SLBS-LJ01A-09-HYDBBA102,2017-07-29 19:00:00,2020-08-03T04:08:00,ATAPL-58324-00010,"['1363']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00010__20150706.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00010__20150513.pdf
HYDBBA,RS01SLBS-LJ01A-09-HYDBBA102,2020-08-04 16:00:00,nan,ATAPL-58324-00005,"['1273']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00005__20160718.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00005__20171114.pdf
HYDBBA,RS03AXBS-LJ03A-09-HYDBBA302,2014-08-05 06:18:00,2015-06-13T00:00:00,ATAPL-58324-00003,"['1271']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00003__20140805.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00003__20140508.pdf
HYDBBA,RS03AXBS-LJ03A-09-HYDBBA302,2015-07-13 05:24:00,2016-07-11T00:00:00,ATAPL-58324-00011,"['1389']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00011__20150713.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00011__20150519.pdf
HYDBBA,RS03AXBS-LJ03A-09-HYDBBA302,2016-07-12 00:00:00,2017-07-31T01:00:00,ATOSU-58324-00016,"['1412']",noValidCalFile,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00016__20150528.pdf
HYDBBA,RS03AXBS-LJ03A-09-HYDBBA302,2017-07-31 22:30:00,2022-08-27T23:46:00,ATAPL-58324-00011,"['1389']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00011__20150713.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00011__20150519.pdf
HYDBBA,RS03AXBS-LJ03A-09-HYDBBA302,2022-08-29 22:40:00,nan,ATOSU-58324-00016,"['1412']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00016__20160712.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00016__20180202.pdf
HYDBBA,RS03AXPS-PC03A-08-HYDBBA303,2014-09-27 13:29:00,2015-07-09T00:00:00,ATAPL-58324-00004,"['1272']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00004__20140927.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00004__20140508.pdf
HYDBBA,RS03AXPS-PC03A-08-HYDBBA303,2015-07-09 00:07:00,2016-07-14T00:00:00,ATAPL-58324-00009,"['1362']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00009__20150709.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00009__20150515.pdf
HYDBBA,RS03AXPS-PC03A-08-HYDBBA303,2016-07-14 21:18:00,2017-07-30T14:00:00,ATAPL-58324-00007,"['1292']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00007__20160714.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00007__20140520.pdf
HYDBBA,RS03AXPS-PC03A-08-HYDBBA303,2017-07-31 04:00:00,2018-07-02T20:30:00,ATAPL-58324-00009,"['1362']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00009__20150709.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00009__20150515.pdf
HYDBBA,RS03AXPS-PC03A-08-HYDBBA303,2019-06-14 13:26:00,2020-08-04T18:59:10,ATAPL-58324-00009,"['1362']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00009__20150709.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00009__20180926.pdf
HYDBBA,RS03AXPS-PC03A-08-HYDBBA303,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-58324-00004,"['1272']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00004__20140927.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00004__20171106.pdf
HYDBBA,RS03AXPS-PC03A-08-HYDBBA303,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-58324-00009,"['1362']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00009__20150709.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00009__20180926.pdf
HYDBBA,RS03AXPS-PC03A-08-HYDBBA303,2022-08-13 00:57:00,nan,ATAPL-58324-00004,"['1272']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00004__20140927.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00004__20171106.pdf
