sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,githubCalibrationFile,vendorCalibrationFile
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2014-09-29 04:43:00,2015-07-06T00:00:00,ATAPL-68020-00003,"['380']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00003__20140929.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00003__20131125.cal
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2015-07-07 20:47:00,2016-07-17T00:00:00,ATAPL-68020-00006,"['617']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00006__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00006__20150706.cal
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2016-07-18 00:19:00,2017-07-28T03:00:00,ATAPL-68020-00003,"['380']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00003__20160716.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00003__20160716.cal
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2017-08-04 19:30:00,2018-06-24T02:00:00,ATAPL-68020-00006,"['617']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00006__20170728.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00006__20170728.cal
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2018-06-24 02:00:00,2018-07-09T12:00:00,ATAPL-68020-00004,"['429']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00004__20180621.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00004__20180621.cal
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2018-07-09 12:00:00,2019-06-14T05:26:00,ATAPL-68020-00003,"['380']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00003__20180613.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00003__20180613.cal
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2019-06-14 22:48:00,2020-08-02T19:41:01,ATAPL-68020-00006,"['617']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00006__20190612.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00006__20190612.cal
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2020-08-03 15:17:57,2021-08-04T20:20:00,ATAPL-68020-00003,"['380']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00003__20200801.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00003__20200801.CAL
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2021-08-24 16:56:08,2022-09-02T20:45:00,ATAPL-68020-00006,"['617']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00006__20201130.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00006__20210801.cal
NUTNRA,RS01SBPS-SF01A-4A-NUTNRA101,2022-09-15 15:32:00,nan,ATAPL-68020-00003,"['380']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00003__20220912.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00003__20200801.CAL
NUTNRA,RS03AXPS-SF03A-4A-NUTNRA301,2014-09-27 18:33:00,2015-07-09T00:00:00,ATAPL-68020-00002,"['379']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00002__20140927.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00002__20131125.cal
NUTNRA,RS03AXPS-SF03A-4A-NUTNRA301,2015-07-09 04:16:00,2016-07-14T00:00:00,ATAPL-68020-00007,"['618']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00007__20150709.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00007__20150708.cal
NUTNRA,RS03AXPS-SF03A-4A-NUTNRA301,2016-07-14 21:18:00,2017-07-30T14:00:00,ATAPL-68020-00002,"['379']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00002__20160713.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00002__20160713.cal
NUTNRA,RS03AXPS-SF03A-4A-NUTNRA301,2017-07-31 04:00:00,2018-07-02T20:30:00,ATAPL-68020-00007,"['618']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00007__20170729.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00007__20170729.cal
NUTNRA,RS03AXPS-SF03A-4A-NUTNRA301,2019-06-14 13:26:00,2020-08-04T18:59:10,ATAPL-68020-00007,"['618']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00007__20190515.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00007__20180919.cal
NUTNRA,RS03AXPS-SF03A-4A-NUTNRA301,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-68020-00002,"['379']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00002__20200802.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00002__20200802.CAL
NUTNRA,RS03AXPS-SF03A-4A-NUTNRA301,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-68020-00007,"['618']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00007__20201130.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00007__20210801.cal
NUTNRA,RS03AXPS-SF03A-4A-NUTNRA301,2022-08-13 00:57:00,nan,ATAPL-68020-00002,"['379']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/NUTNRA/ATAPL-68020-00002__20220808.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/NUTNRA/ATAPL-68020-00002__20220808.CAL
